0	XXXXX dailxr	XXXXX qurfg xjaco
1	heoa heoa XXXXX rhfa	tmur heoa XXXXX heoa
0	heoa heoa XXXXX rhfa	pymebs XXXXX ctfnmo qecnlz
1	urdn XXXXX urdn urdn	XXXXX urdn
0	urdn XXXXX urdn urdn	XXXXX icxda
1	XXXXX iwbp	whldys whldys XXXXX nmqvh
0	XXXXX iwbp	XXXXX dygv ejpiyd
1	XXXXX gdozcx gdozcx	XXXXX gdozcx oxnif gdozcx
0	XXXXX gdozcx gdozcx	XXXXX gdozcx gdozcx oxnif
1	XXXXX wfmv	kzhlef pqbku XXXXX kzhlef
0	XXXXX wfmv	tcpe XXXXX tcpe tcpe
1	XXXXX nkemf bpwc	XXXXX bpwc
0	XXXXX nkemf bpwc	XXXXX oxnif oxnif
1	XXXXX xrjhvk rhfa rhfa	XXXXX tmur
0	XXXXX xrjhvk rhfa rhfa	XXXXX bleq czvegm
1	rjwd wbrzd XXXXX vapsx	XXXXX vapsx
0	rjwd wbrzd XXXXX vapsx	XXXXX hqaw hswmg
1	qmft XXXXX ytxvi	XXXXX kjlgp qmft qmft
0	qmft XXXXX ytxvi	XXXXX dailxr
1	XXXXX tcpe	XXXXX tcpe
0	XXXXX tcpe	XXXXX hvidy vkps wcbkn
1	XXXXX vxgk	ytxvi XXXXX qmft qmft
0	XXXXX vxgk	XXXXX gcpov gcpov
1	wbju XXXXX wbju	wbju XXXXX wbju
0	wbju XXXXX wbju	XXXXX tcpe
1	dailxr XXXXX dailxr dailxr	XXXXX dailxr
0	dailxr XXXXX dailxr dailxr	tcpe XXXXX tcpe tcpe
1	XXXXX juiqxo	XXXXX czvegm tidm
0	XXXXX juiqxo	XXXXX rgxa
1	XXXXX hzlnw hqaw	XXXXX hswmg
0	XXXXX hzlnw hqaw	rgxa XXXXX wfmv aihcr
1	XXXXX dailxr	XXXXX dailxr
0	XXXXX dailxr	XXXXX xjaco xjaco
1	tcpe tcpe XXXXX tcpe	XXXXX tcpe tcpe
0	tcpe tcpe XXXXX tcpe	gdozcx XXXXX gdozcx
1	txbr XXXXX odyxb	XXXXX bjray hzlnw
0	txbr XXXXX odyxb	XXXXX urdn
1	dailxr XXXXX dailxr	XXXXX dailxr dailxr
0	dailxr XXXXX dailxr	ytxvi XXXXX qmft qmft
1	XXXXX hobg	XXXXX hobg
0	XXXXX hobg	qebsnp XXXXX gxhebc yahn
1	tmur heoa XXXXX heoa	XXXXX xrjhvk
0	tmur heoa XXXXX heoa	XXXXX qurfg xjaco
1	XXXXX phvflk	XXXXX omwnpf
0	XXXXX phvflk	XXXXX urdn
1	icxda XXXXX oievjc oievjc	XXXXX tyoins
0	icxda XXXXX oievjc oievjc	sabjp hobg XXXXX qenu
1	XXXXX qmft qmft	vxgk XXXXX kjlgp
0	XXXXX qmft qmft	XXXXX wbju wbju
1	wbju XXXXX wbju	wbju XXXXX wbju
0	wbju XXXXX wbju	XXXXX urdn urdn
1	XXXXX xrjhvk rhfa xrjhvk	rhfa XXXXX heoa
0	XXXXX xrjhvk rhfa xrjhvk	rgxa XXXXX wfmv aihcr
1	seok XXXXX seok	XXXXX pybn
0	seok XXXXX seok	urdn XXXXX urdn urdn
1	dnmcao XXXXX ficg ficg	XXXXX pqbku ficg lzptr
0	dnmcao XXXXX ficg ficg	ferbza XXXXX qmds
1	XXXXX bjray hzlnw	XXXXX hzlnw hqaw
0	XXXXX bjray hzlnw	nwjg XXXXX jigk
1	XXXXX itkb dqyz	itkb XXXXX dqyz oaswf
0	XXXXX itkb dqyz	tcpe XXXXX tcpe
1	rhfa XXXXX xrjhvk tmur	rhfa XXXXX heoa
0	rhfa XXXXX xrjhvk tmur	XXXXX dygv
1	lzptr XXXXX zyjev pqbku	XXXXX aihcr wfmv
0	lzptr XXXXX zyjev pqbku	XXXXX qarb
1	dygv XXXXX dygv dygv	XXXXX ejpiyd ejpiyd
0	dygv XXXXX dygv dygv	dailxr dailxr XXXXX dailxr
1	XXXXX kjlgp	qmft XXXXX ytxvi
0	XXXXX kjlgp	urdn XXXXX urdn urdn
1	XXXXX urctlo	qebsnp XXXXX myvg
0	XXXXX urctlo	vkps XXXXX qilf
1	urdn XXXXX urdn	XXXXX urdn
0	urdn XXXXX urdn	rhfa XXXXX xrjhvk tmur
1	qurfg XXXXX xjaco	XXXXX qurfg xjaco
0	qurfg XXXXX xjaco	XXXXX ytxvi kjlgp
1	XXXXX dygv	XXXXX ejpiyd ejpiyd
0	XXXXX dygv	XXXXX cqmrvp tidm ayjndk
1	XXXXX qecnlz	XXXXX pybn pybn pybn
0	XXXXX qecnlz	XXXXX vxgk
1	ejpiyd XXXXX ejpiyd ejpiyd	dygv XXXXX dygv
0	ejpiyd XXXXX ejpiyd ejpiyd	XXXXX tcpe
1	nwjg XXXXX jigk	jigk XXXXX pybn
0	nwjg XXXXX jigk	qmft XXXXX ytxvi
1	XXXXX gcpov	XXXXX sxqdeg
0	XXXXX gcpov	XXXXX tvzupm razq tvzupm
1	seok nwjg XXXXX ksmnl	XXXXX ctfnmo
0	seok nwjg XXXXX ksmnl	XXXXX nkemf bpwc
1	oxnif XXXXX oxnif	XXXXX gdozcx oxnif
0	oxnif XXXXX oxnif	XXXXX cqmrvp
1	XXXXX epqv	XXXXX yahn urctlo
0	XXXXX epqv	XXXXX zyjev
1	XXXXX cixwn	XXXXX omwnpf
0	XXXXX cixwn	XXXXX vapsx zfcbdw
1	XXXXX nmqvh	XXXXX iwbp
0	XXXXX nmqvh	dailxr XXXXX dailxr
1	XXXXX muxy	XXXXX qtbu muxy
0	XXXXX muxy	XXXXX urdn
1	XXXXX razq	XXXXX razq
0	XXXXX razq	tyoins XXXXX tyoins icxda
1	XXXXX urdn urdn urdn	XXXXX urdn urdn urdn
0	XXXXX urdn urdn urdn	XXXXX ejpiyd ejpiyd
1	XXXXX oxnif	XXXXX oxnif oxnif
0	XXXXX oxnif	tcpe XXXXX tcpe
1	ctiv XXXXX pybn	qecnlz XXXXX seok
0	ctiv XXXXX pybn	XXXXX sadzwx sadzwx
1	XXXXX yahn urctlo	XXXXX epqv
0	XXXXX yahn urctlo	XXXXX phvflk
1	urdn urdn XXXXX urdn	XXXXX urdn
0	urdn urdn XXXXX urdn	qurfg XXXXX xjaco
1	gdozcx XXXXX gdozcx	XXXXX gdozcx gdozcx gdozcx
0	gdozcx XXXXX gdozcx	ficg rgxa XXXXX zyjev
1	qmft XXXXX ytxvi	XXXXX kjlgp qmft qmft
0	qmft XXXXX ytxvi	XXXXX icxda icxda
1	XXXXX gdozcx gdozcx oxnif	XXXXX gdozcx oxnif gdozcx
0	XXXXX gdozcx gdozcx oxnif	XXXXX qznsg
1	XXXXX sabjp pixkf cqgoh	XXXXX hobg cqgoh
0	XXXXX sabjp pixkf cqgoh	zyjev aihcr XXXXX pqbku
1	ctfnmo XXXXX jigk	XXXXX pybn jigk
0	ctfnmo XXXXX jigk	dailxr XXXXX dailxr
1	XXXXX nrik	nrik nrik XXXXX dqyz
0	XXXXX nrik	xjaco qurfg XXXXX xjaco
1	XXXXX rjwd zfcbdw	XXXXX vapsx zfcbdw
0	XXXXX rjwd zfcbdw	cwkz XXXXX dgtzuk
1	XXXXX qznsg	XXXXX qznsg qznsg qznsg
0	XXXXX qznsg	XXXXX juiqxo cqmrvp
1	ficg XXXXX zyjev	rgxa XXXXX ficg
0	ficg XXXXX zyjev	rgxa rgxa XXXXX dnmcao
1	XXXXX tcpe tcpe	tcpe XXXXX tcpe
0	XXXXX tcpe tcpe	tmur heoa XXXXX heoa
1	qznsg XXXXX qznsg	qznsg XXXXX qznsg qznsg
0	qznsg XXXXX qznsg	gdozcx XXXXX gdozcx
1	XXXXX wbrzd	wbrzd XXXXX zfcbdw rjwd
0	XXXXX wbrzd	hobg XXXXX svgxro svgxro
1	XXXXX qznsg	qznsg XXXXX qznsg
0	XXXXX qznsg	XXXXX muxy
1	XXXXX ctfnmo	nwjg XXXXX jigk
0	XXXXX ctfnmo	ctfnmo XXXXX jigk
1	XXXXX ruqbvp ruqbvp zfcbdw	XXXXX rjwd
0	XXXXX ruqbvp ruqbvp zfcbdw	XXXXX urdn
1	hzlnw XXXXX hzlnw hzlnw	XXXXX vnzh
0	hzlnw XXXXX hzlnw hzlnw	urdn XXXXX urdn
1	XXXXX tcpe	tcpe XXXXX tcpe tcpe
0	XXXXX tcpe	XXXXX urdn
1	ytxvi ytxvi XXXXX ytxvi	XXXXX ytxvi kjlgp
0	ytxvi ytxvi XXXXX ytxvi	XXXXX ruqbvp zfcbdw vapsx
1	XXXXX qenu svgxro	XXXXX qenu
0	XXXXX qenu svgxro	mnsoy XXXXX tvzupm
1	XXXXX vxgk kjlgp vxgk	XXXXX qmft qmft
0	XXXXX vxgk kjlgp vxgk	wbju XXXXX wbju wbju
1	XXXXX urdn urdn	XXXXX urdn urdn
0	XXXXX urdn urdn	XXXXX rhfa
1	XXXXX muxy	muxy XXXXX qmds ferbza
0	XXXXX muxy	qznsg XXXXX qznsg
1	XXXXX kjlgp	vxgk XXXXX vxgk
0	XXXXX kjlgp	ctfnmo XXXXX ksmnl ctfnmo
1	urdn XXXXX urdn urdn	urdn urdn XXXXX urdn
0	urdn XXXXX urdn urdn	gkoptm XXXXX pixkf svgxro
1	qznsg XXXXX qznsg	XXXXX qznsg
0	qznsg XXXXX qznsg	XXXXX oxnif
1	XXXXX pqbku wfmv wfmv	rgxa XXXXX rgxa
0	XXXXX pqbku wfmv wfmv	XXXXX oxnif
1	XXXXX qmft qmft	XXXXX qmft
0	XXXXX qmft qmft	odyxb XXXXX bjray
1	XXXXX urdn urdn	XXXXX urdn urdn urdn
0	XXXXX urdn urdn	XXXXX mzjco
1	XXXXX ferbza	XXXXX zkojps
0	XXXXX ferbza	muxy XXXXX mzjco
1	dgtzuk XXXXX cwkz	cwkz XXXXX dgtzuk
0	dgtzuk XXXXX cwkz	XXXXX tcpe
1	XXXXX qecnlz	nwjg XXXXX qecnlz
0	XXXXX qecnlz	XXXXX wbju wbju wbju
1	XXXXX urdn	urdn XXXXX urdn
0	XXXXX urdn	XXXXX tcpe
1	XXXXX oxnif	XXXXX gdozcx oxnif oxnif
0	XXXXX oxnif	vxgk XXXXX vxgk
1	XXXXX cwkz mnsoy yrtckz	XXXXX cwkz
0	XXXXX cwkz mnsoy yrtckz	rhfa XXXXX heoa
1	XXXXX tcpe	XXXXX tcpe
0	XXXXX tcpe	itkb XXXXX dqyz oaswf
1	vkps XXXXX qilf	XXXXX pihfv
0	vkps XXXXX qilf	XXXXX urdn urdn
1	tcpe XXXXX tcpe tcpe	XXXXX tcpe
0	tcpe XXXXX tcpe tcpe	XXXXX oxnif
1	nrik nrik XXXXX dqyz	XXXXX nrik
0	nrik nrik XXXXX dqyz	wbju wbju XXXXX wbju
1	XXXXX vxgk ytxvi	XXXXX kjlgp
0	XXXXX vxgk ytxvi	XXXXX czvegm
1	hzlnw XXXXX hzlnw hzlnw	XXXXX vnzh
0	hzlnw XXXXX hzlnw hzlnw	XXXXX qtbu muxy
1	gdozcx XXXXX oxnif oxnif	gdozcx XXXXX gdozcx
0	gdozcx XXXXX oxnif oxnif	nrik nrik XXXXX dqyz
1	XXXXX qznsg qznsg qznsg	XXXXX qznsg
0	XXXXX qznsg qznsg qznsg	XXXXX qmft
1	pybn XXXXX pymebs	ctfnmo XXXXX pybn ksmnl
0	pybn XXXXX pymebs	tcpe XXXXX tcpe
1	oxnif XXXXX oxnif	gdozcx XXXXX gdozcx
0	oxnif XXXXX oxnif	XXXXX ayjndk
1	XXXXX vxgk ytxvi	XXXXX vxgk
0	XXXXX vxgk ytxvi	qznsg XXXXX qznsg qznsg
1	tidm tidm XXXXX tidm	XXXXX tidm tidm
0	tidm tidm XXXXX tidm	XXXXX qarb
1	XXXXX tcpe	tcpe tcpe XXXXX tcpe
0	XXXXX tcpe	gxhebc XXXXX urctlo gxhebc
1	XXXXX dgtzuk khmtg	XXXXX oear
0	XXXXX dgtzuk khmtg	XXXXX urdn urdn
1	ficg XXXXX zyjev	XXXXX zyjev ficg ficg
0	ficg XXXXX zyjev	XXXXX urctlo hcuodz
1	oievjc tyoins XXXXX icxda	XXXXX icxda
0	oievjc tyoins XXXXX icxda	XXXXX ferbza
1	lzptr XXXXX zyjev pqbku	kzhlef XXXXX dnmcao
0	lzptr XXXXX zyjev pqbku	XXXXX dailxr
1	XXXXX tcpe tcpe	tcpe XXXXX tcpe
0	XXXXX tcpe tcpe	jigk XXXXX pybn
1	XXXXX brsiqa sxqdeg brsiqa	XXXXX sxqdeg
0	XXXXX brsiqa sxqdeg brsiqa	XXXXX vxgk
1	XXXXX qmft	XXXXX qmft
0	XXXXX qmft	ytxvi XXXXX ytxvi ytxvi
1	XXXXX gdozcx gdozcx oxnif	XXXXX gdozcx oxnif gdozcx
0	XXXXX gdozcx gdozcx oxnif	vnzh hqaw XXXXX txbr
1	XXXXX omwnpf	XXXXX itkb omwnpf
0	XXXXX omwnpf	XXXXX dygv ejpiyd dygv
1	pymebs qecnlz XXXXX nwjg	pymebs XXXXX nwjg seok
0	pymebs qecnlz XXXXX nwjg	XXXXX zfcbdw wbrzd zfcbdw
1	XXXXX ksmnl ctiv	XXXXX pybn
0	XXXXX ksmnl ctiv	XXXXX gdozcx
1	XXXXX icxda	tyoins XXXXX icxda
0	XXXXX icxda	hzlnw XXXXX txbr
1	XXXXX dnmcao pqbku lzptr	XXXXX pqbku wfmv wfmv
0	XXXXX dnmcao pqbku lzptr	dailxr XXXXX dailxr dailxr
1	hcuodz XXXXX hcuodz yahn	XXXXX nctuhr
0	hcuodz XXXXX hcuodz yahn	XXXXX itkb xbich
1	XXXXX urdn	XXXXX urdn urdn
0	XXXXX urdn	XXXXX mzjco
1	bjray XXXXX vnzh qwehct	vnzh qwehct XXXXX qwehct
0	bjray XXXXX vnzh qwehct	XXXXX xjaco
1	rhfa XXXXX xrjhvk tmur	XXXXX xrjhvk
0	rhfa XXXXX xrjhvk tmur	tcpe XXXXX tcpe
1	parsnc XXXXX nmqvh	sadzwx XXXXX nmqvh
0	parsnc XXXXX nmqvh	oxnif XXXXX oxnif
1	txbr XXXXX odyxb	XXXXX bjray hzlnw
0	txbr XXXXX odyxb	XXXXX dygv ejpiyd dygv
1	XXXXX qwehct hswmg txbr	hzlnw XXXXX txbr
0	XXXXX qwehct hswmg txbr	tyoins XXXXX icxda
1	urdn XXXXX urdn	XXXXX urdn
0	urdn XXXXX urdn	XXXXX wbrzd
1	tmur XXXXX tmur heoa	tmur XXXXX rhfa
0	tmur XXXXX tmur heoa	XXXXX urdn
1	XXXXX pqbku aihcr	XXXXX rgxa
0	XXXXX pqbku aihcr	epqv XXXXX eutz
1	XXXXX czvegm	XXXXX cqmrvp
0	XXXXX czvegm	XXXXX urdn
1	XXXXX tcpe	XXXXX tcpe
0	XXXXX tcpe	XXXXX czvegm tidm
1	wyhbp XXXXX mrxb mrxb	XXXXX gcpov gcpov
0	wyhbp XXXXX mrxb mrxb	XXXXX pybn
1	XXXXX vapsx ruqbvp	XXXXX rjwd
0	XXXXX vapsx ruqbvp	XXXXX urdn urdn
1	XXXXX eutz	urctlo XXXXX hcuodz
0	XXXXX eutz	gdozcx XXXXX gdozcx
1	vnzh hqaw XXXXX txbr	XXXXX bjray
0	vnzh hqaw XXXXX txbr	XXXXX nctuhr
1	XXXXX aihcr	ficg rgxa XXXXX zyjev
0	XXXXX aihcr	XXXXX phvflk
1	wyhbp XXXXX mrxb mrxb	XXXXX gcpov gcpov
0	wyhbp XXXXX mrxb mrxb	XXXXX hobg
1	bleq XXXXX juiqxo	XXXXX czvegm
0	bleq XXXXX juiqxo	XXXXX gcpov gcpov
1	XXXXX tmur	XXXXX xrjhvk rhfa rhfa
0	XXXXX tmur	XXXXX tmur
1	XXXXX wbju wbju wbju	XXXXX wbju
0	XXXXX wbju wbju wbju	XXXXX vnzh odyxb
1	ruqbvp wbrzd XXXXX wbrzd	XXXXX ruqbvp wbrzd zfcbdw
0	ruqbvp wbrzd XXXXX wbrzd	XXXXX oxnif oxnif
1	oievjc tyoins XXXXX icxda	XXXXX icxda
0	oievjc tyoins XXXXX icxda	XXXXX ayjndk
1	XXXXX dygv	XXXXX dygv dygv
0	XXXXX dygv	XXXXX yrtckz
1	XXXXX icxda icxda	icxda XXXXX oievjc
0	XXXXX icxda icxda	hcuodz XXXXX hcuodz yahn
1	tmur XXXXX rhfa	heoa XXXXX heoa xrjhvk
0	tmur XXXXX rhfa	XXXXX pybn ctiv
1	XXXXX mzjco ferbza	XXXXX qtbu zkojps mzjco
0	XXXXX mzjco ferbza	ytxvi XXXXX qmft qmft
1	XXXXX whldys tfkd	whldys whldys XXXXX nmqvh
0	XXXXX whldys tfkd	XXXXX dgtzuk
1	tidm XXXXX bleq ayjndk	XXXXX cqmrvp
0	tidm XXXXX bleq ayjndk	ksmnl XXXXX qecnlz
1	XXXXX pybn pybn pybn	pymebs XXXXX nwjg seok
0	XXXXX pybn pybn pybn	vnzh qwehct XXXXX qwehct
1	XXXXX pybn jigk	seok XXXXX seok
0	XXXXX pybn jigk	XXXXX gkoptm gkoptm
1	XXXXX ctfnmo	seok nwjg XXXXX ksmnl
0	XXXXX ctfnmo	XXXXX kjlgp
1	XXXXX qznsg	qznsg XXXXX qznsg qznsg
0	XXXXX qznsg	XXXXX ytxvi kjlgp vxgk
1	XXXXX whldys tfkd	XXXXX iwbp
0	XXXXX whldys tfkd	XXXXX tcpe
1	XXXXX wbju wbju wbju	wbju XXXXX wbju
0	XXXXX wbju wbju wbju	XXXXX dygv
1	wbju XXXXX wbju	wbju XXXXX wbju
0	wbju XXXXX wbju	XXXXX dailxr dailxr
1	XXXXX gdozcx	XXXXX oxnif
0	XXXXX gdozcx	XXXXX pybn ctiv
1	XXXXX ejpiyd	ejpiyd ejpiyd XXXXX dygv
0	XXXXX ejpiyd	XXXXX ejpiyd ejpiyd
1	XXXXX ctiv	XXXXX pybn pybn pybn
0	XXXXX ctiv	XXXXX zfcbdw wbrzd zfcbdw
1	XXXXX vxgk	XXXXX kjlgp
0	XXXXX vxgk	XXXXX cqmrvp tidm ayjndk
1	gkoptm XXXXX pixkf svgxro	XXXXX hobg cqgoh
0	gkoptm XXXXX pixkf svgxro	XXXXX bleq czvegm
1	XXXXX vxgk kjlgp kjlgp	XXXXX qmft qmft
0	XXXXX vxgk kjlgp kjlgp	mnsoy XXXXX tvzupm
1	XXXXX ytxvi kjlgp	ytxvi ytxvi XXXXX ytxvi
0	XXXXX ytxvi kjlgp	XXXXX cqmrvp
1	vkps XXXXX qilf	XXXXX cvbsi
0	vkps XXXXX qilf	XXXXX odyxb
1	XXXXX mnsoy yrtckz mnsoy	mnsoy XXXXX tvzupm cwkz
0	XXXXX mnsoy yrtckz mnsoy	XXXXX gdozcx gdozcx oxnif
1	dailxr XXXXX dailxr	XXXXX dailxr dailxr
0	dailxr XXXXX dailxr	XXXXX kjlgp
1	XXXXX pybn pybn pybn	XXXXX jigk pymebs
0	XXXXX pybn pybn pybn	XXXXX oievjc oievjc
1	vnzh hqaw XXXXX txbr	XXXXX odyxb
0	vnzh hqaw XXXXX txbr	bleq XXXXX juiqxo
1	wbju wbju XXXXX wbju	wbju XXXXX wbju
0	wbju wbju XXXXX wbju	tcpe XXXXX tcpe
1	XXXXX gkoptm sabjp	svgxro XXXXX qenu
0	XXXXX gkoptm sabjp	XXXXX urdn
1	hobg XXXXX hobg	sabjp hobg XXXXX qenu
0	hobg XXXXX hobg	wyhbp XXXXX mrxb mrxb
1	ytxvi ytxvi XXXXX ytxvi	XXXXX ytxvi kjlgp
0	ytxvi ytxvi XXXXX ytxvi	XXXXX rjwd
1	XXXXX txbr	vnzh qwehct XXXXX qwehct
0	XXXXX txbr	XXXXX urdn
1	XXXXX bjray hzlnw	XXXXX hswmg
0	XXXXX bjray hzlnw	XXXXX urdn urdn
1	XXXXX pybn	XXXXX ksmnl ctiv
0	XXXXX pybn	XXXXX tcpe
1	XXXXX oxnif	XXXXX gdozcx
0	XXXXX oxnif	XXXXX gcpov
1	XXXXX xjaco xjaco	XXXXX xjaco
0	XXXXX xjaco xjaco	XXXXX bjray odyxb
1	tcpe XXXXX tcpe	tcpe XXXXX tcpe
0	tcpe XXXXX tcpe	XXXXX dailxr
1	XXXXX urdn urdn	XXXXX urdn urdn urdn
0	XXXXX urdn urdn	XXXXX vxgk ytxvi
1	XXXXX vxgk	vxgk XXXXX kjlgp
0	XXXXX vxgk	odyxb XXXXX bjray
1	dailxr XXXXX dailxr	XXXXX dailxr
0	dailxr XXXXX dailxr	urdn XXXXX urdn
1	XXXXX sabjp	sabjp hobg XXXXX qenu
0	XXXXX sabjp	XXXXX pybn ctiv
1	XXXXX ruqbvp zfcbdw vapsx	XXXXX rjwd zfcbdw
0	XXXXX ruqbvp zfcbdw vapsx	XXXXX oxnif oxnif
1	gdozcx XXXXX gdozcx	gdozcx XXXXX oxnif oxnif
0	gdozcx XXXXX gdozcx	XXXXX vxgk kjlgp kjlgp
1	wbju XXXXX wbju	XXXXX wbju wbju wbju
0	wbju XXXXX wbju	dnmcao XXXXX ficg ficg
1	ytxvi XXXXX ytxvi ytxvi	XXXXX qmft
0	ytxvi XXXXX ytxvi ytxvi	XXXXX wbju
1	rgxa XXXXX ficg	XXXXX aihcr
0	rgxa XXXXX ficg	nrik nrik XXXXX dqyz
1	XXXXX odyxb	odyxb XXXXX bjray
0	XXXXX odyxb	rgxa rgxa XXXXX dnmcao
1	rjwd XXXXX rjwd	XXXXX vapsx
0	rjwd XXXXX rjwd	XXXXX qarb
1	XXXXX aihcr	ficg XXXXX zyjev
0	XXXXX aihcr	gdozcx XXXXX oxnif oxnif
1	XXXXX sabjp pixkf	XXXXX gkoptm sabjp
0	XXXXX sabjp pixkf	ferbza XXXXX muxy muxy
1	XXXXX cwkz mnsoy yrtckz	XXXXX cwkz
0	XXXXX cwkz mnsoy yrtckz	XXXXX cqmrvp
1	XXXXX cqmrvp	XXXXX czvegm
0	XXXXX cqmrvp	XXXXX urdn urdn urdn
1	odyxb XXXXX bjray	vnzh hqaw XXXXX txbr
0	odyxb XXXXX bjray	qznsg XXXXX qznsg
1	XXXXX gdozcx oxnif gdozcx	oxnif oxnif XXXXX gdozcx
0	XXXXX gdozcx oxnif gdozcx	XXXXX oxnif oxnif
1	XXXXX juiqxo	XXXXX czvegm tidm
0	XXXXX juiqxo	XXXXX urdn urdn urdn
1	XXXXX tvzupm razq tvzupm	razq XXXXX oear
0	XXXXX tvzupm razq tvzupm	XXXXX whldys tfkd
1	XXXXX cixwn	XXXXX phvflk
0	XXXXX cixwn	rhfa XXXXX heoa
1	hqaw odyxb XXXXX hqaw	XXXXX qwehct txbr
0	hqaw odyxb XXXXX hqaw	wbju wbju XXXXX wbju
1	XXXXX tcpe	XXXXX tcpe
0	XXXXX tcpe	urdn XXXXX urdn urdn
1	urdn XXXXX urdn	urdn urdn XXXXX urdn
0	urdn XXXXX urdn	XXXXX vxgk
1	gcpov XXXXX wyhbp gcpov	sxqdeg XXXXX brsiqa sxqdeg
0	gcpov XXXXX wyhbp gcpov	XXXXX phvflk
1	XXXXX itkb xbich	XXXXX itkb dqyz
0	XXXXX itkb xbich	XXXXX nmqvh nmqvh nmqvh
1	oievjc tyoins XXXXX icxda	XXXXX icxda
0	oievjc tyoins XXXXX icxda	XXXXX dailxr dailxr
1	qznsg XXXXX qznsg	XXXXX qznsg
0	qznsg XXXXX qznsg	XXXXX icxda
1	XXXXX dgtzuk khmtg	XXXXX razq
0	XXXXX dgtzuk khmtg	ruqbvp wbrzd XXXXX wbrzd
1	ruqbvp wbrzd XXXXX wbrzd	vapsx XXXXX wbrzd
0	ruqbvp wbrzd XXXXX wbrzd	XXXXX dygv ejpiyd
1	XXXXX qenu sabjp	XXXXX qenu
0	XXXXX qenu sabjp	XXXXX hobg
1	XXXXX sabjp	pixkf XXXXX pixkf sabjp
0	XXXXX sabjp	dygv XXXXX dygv dygv
1	XXXXX qtbu zkojps mzjco	XXXXX mzjco ferbza
0	XXXXX qtbu zkojps mzjco	XXXXX hvidy vkps wcbkn
1	XXXXX ytxvi ytxvi	qmft XXXXX kjlgp
0	XXXXX ytxvi ytxvi	XXXXX hobg
1	XXXXX nctuhr	XXXXX qebsnp
0	XXXXX nctuhr	ecpd XXXXX qarb
1	XXXXX rjwd ruqbvp rjwd	ruqbvp wbrzd XXXXX wbrzd
0	XXXXX rjwd ruqbvp rjwd	XXXXX gcpov gcpov
1	tyoins XXXXX tyoins icxda	XXXXX icxda oievjc
0	tyoins XXXXX tyoins icxda	XXXXX wfmv
1	XXXXX qenu svgxro	XXXXX hobg sabjp pixkf
0	XXXXX qenu svgxro	XXXXX ksmnl
1	XXXXX zkojps	XXXXX ferbza
0	XXXXX zkojps	XXXXX qmft
1	XXXXX qznsg	XXXXX qznsg qznsg qznsg
0	XXXXX qznsg	wbju XXXXX wbju wbju
1	XXXXX kjlgp	XXXXX kjlgp qmft qmft
0	XXXXX kjlgp	XXXXX tcpe tcpe tcpe
1	XXXXX tcpe tcpe	tcpe XXXXX tcpe
0	XXXXX tcpe tcpe	XXXXX oievjc oievjc
1	XXXXX gdozcx gdozcx gdozcx	XXXXX gdozcx gdozcx gdozcx
0	XXXXX gdozcx gdozcx gdozcx	icxda XXXXX oievjc
1	XXXXX urdn	XXXXX urdn urdn
0	XXXXX urdn	odyxb XXXXX bjray
1	XXXXX mrxb	XXXXX mrxb brsiqa sxqdeg
0	XXXXX mrxb	XXXXX pqbku wfmv wfmv
1	ytxvi XXXXX qmft	XXXXX vxgk ytxvi
0	ytxvi XXXXX qmft	hswmg hqaw XXXXX vnzh
1	XXXXX urdn	XXXXX urdn urdn
0	XXXXX urdn	XXXXX nctuhr
1	XXXXX phvflk	XXXXX omwnpf
0	XXXXX phvflk	XXXXX rjwd
1	XXXXX mnsoy yrtckz mnsoy	mnsoy XXXXX tvzupm
0	XXXXX mnsoy yrtckz mnsoy	XXXXX tmur rhfa
1	XXXXX qznsg	XXXXX qznsg
0	XXXXX qznsg	XXXXX rjwd
1	yahn XXXXX yahn qebsnp	gxhebc XXXXX urctlo gxhebc
0	yahn XXXXX yahn qebsnp	XXXXX qmft qmft
1	XXXXX urdn urdn	urdn XXXXX urdn urdn
0	XXXXX urdn urdn	XXXXX urdn
1	XXXXX nmqvh nmqvh nmqvh	sadzwx XXXXX nmqvh
0	XXXXX nmqvh nmqvh nmqvh	XXXXX wbju wbju wbju
1	mnsoy XXXXX tvzupm cwkz	mnsoy XXXXX tvzupm
0	mnsoy XXXXX tvzupm cwkz	vxgk XXXXX kjlgp
1	XXXXX rjwd	ruqbvp XXXXX zfcbdw
0	XXXXX rjwd	XXXXX juiqxo
1	wbju XXXXX wbju	wbju XXXXX wbju
0	wbju XXXXX wbju	rgxa XXXXX wfmv aihcr
1	icxda XXXXX oievjc oievjc	tyoins icxda XXXXX icxda
0	icxda XXXXX oievjc oievjc	ctiv XXXXX pybn
1	razq XXXXX yrtckz razq	XXXXX razq
0	razq XXXXX yrtckz razq	tcpe tcpe XXXXX tcpe
1	XXXXX urdn	XXXXX urdn
0	XXXXX urdn	XXXXX pqbku ficg lzptr
1	XXXXX muxy	XXXXX qtbu muxy
0	XXXXX muxy	XXXXX ruqbvp ruqbvp zfcbdw
1	XXXXX oear oear cwkz	mnsoy XXXXX tvzupm
0	XXXXX oear oear cwkz	XXXXX zfcbdw wbrzd zfcbdw
1	XXXXX qmds qtbu	XXXXX mzjco ferbza
0	XXXXX qmds qtbu	XXXXX yrtckz
1	ytxvi XXXXX ytxvi ytxvi	XXXXX qmft
0	ytxvi XXXXX ytxvi ytxvi	qwehct XXXXX bjray
