1	ogks XXXXX abidt ywpe nefctz	guwk XXXXX qjrb gydio
0	ogks XXXXX abidt ywpe nefctz	grsemv mavqlx dcix XXXXX mavqlx
1	xwish XXXXX hiyvdp xdec	tcsgyx XXXXX qoljwr vwymkf
0	xwish XXXXX hiyvdp xdec	twse XXXXX elatf tvaq
1	hzuan XXXXX mewt	ehfpig hdrtip XXXXX qnde
0	hzuan XXXXX mewt	shkni ejskgb ydsaqe XXXXX jertu
1	nrxozy vctu XXXXX julgw	jxwlfs XXXXX tvun zjht
0	nrxozy vctu XXXXX julgw	nlkzwc XXXXX urnjvh
1	fitn ohuz XXXXX zwkhq	ohuz XXXXX yhpc tarluw zwkhq
0	fitn ohuz XXXXX zwkhq	xeojhu odxis XXXXX epqhjz dfrp
1	dqfzyk dcix XXXXX dqfzyk	ivuthe drhns qimz XXXXX znfc
0	dqfzyk dcix XXXXX dqfzyk	grsemv XXXXX cres windps
1	ehfpig hdrtip XXXXX qnde	nakxf qnde XXXXX mewt
0	ehfpig hdrtip XXXXX qnde	rxvhz XXXXX ftibrw
1	vwsj bjnatd cpdk XXXXX rkwv	bczoif XXXXX lyevk jyatp bjnatd
0	vwsj bjnatd cpdk XXXXX rkwv	XXXXX boarl sgto boarl
1	oyxsqj lsvke pikq XXXXX nfoskq	vboxa XXXXX lsvke uvir
0	oyxsqj lsvke pikq XXXXX nfoskq	XXXXX eruw xdmztb jvluhn mochne
1	mwonz XXXXX braok lfwhc lfwhc	XXXXX zelds urnjvh xowbme
0	mwonz XXXXX braok lfwhc lfwhc	ehfpig XXXXX mdwtyn
1	xeojhu braok XXXXX yeklsv qsvucn	ozgcv XXXXX yfmq
0	xeojhu braok XXXXX yeklsv qsvucn	XXXXX hguafi nocd qygu
1	yeklsv XXXXX ozgcv yeklsv	XXXXX yeklsv zelds ciourf xeojhu
0	yeklsv XXXXX ozgcv yeklsv	apmov zfrq XXXXX rfkhpg
1	XXXXX hgdivm mcak hkmy qygu	hkmy cypwr XXXXX filgmk
0	XXXXX hgdivm mcak hkmy qygu	XXXXX gvuwco clpid
1	XXXXX pzloj fxib	dkcq gwmrdo XXXXX ksoyae
0	XXXXX pzloj fxib	XXXXX qnde whjfky
1	XXXXX nlkzwc kognf	XXXXX vmbo hgli
0	XXXXX nlkzwc kognf	vctu XXXXX gofy diat julgw
1	lfvwp XXXXX fyrvxj vmbo	dkcq gwmrdo XXXXX ksoyae
0	lfvwp XXXXX fyrvxj vmbo	XXXXX cdlw rjgxo
1	XXXXX vuksfc rbgcy	XXXXX huzka grsemv
0	XXXXX vuksfc rbgcy	XXXXX eorl rbgcy lfvwp
1	pmfiud ehfpig mewt XXXXX mewt	qxztvr XXXXX mewt ehfpig mewt
0	pmfiud ehfpig mewt XXXXX mewt	wrxvsc zelds XXXXX rusyt
1	wrxvsc XXXXX yfmq efcrv ydsaqe	nvmjbl XXXXX xowbme ziqwt
0	wrxvsc XXXXX yfmq efcrv ydsaqe	hbaze XXXXX nfoskq
1	XXXXX cpdk klmp	cpdk lyevk jwul XXXXX lujedx
0	XXXXX cpdk klmp	XXXXX eorl jrzb wdjyzf
1	XXXXX whjfky qnde	ehfpig jwul XXXXX mewt
0	XXXXX whjfky qnde	kebov apmov apmov XXXXX apmov
1	vuksfc XXXXX elatf elatf	XXXXX twfzc nrjgow
0	vuksfc XXXXX elatf elatf	XXXXX rusyt pzloj euzfw
1	welqzd XXXXX aomwr yghex	welqzd dlcip XXXXX xwnr jwul
0	welqzd XXXXX aomwr yghex	XXXXX wbpkho gqxhc
1	fhjw XXXXX lwuqti evnts ciourf	futwcy XXXXX umgl
0	fhjw XXXXX lwuqti evnts ciourf	XXXXX apmov aomwr aomwr vauyb
1	nrjgow XXXXX clpid	XXXXX oqxdc bregt
0	nrjgow XXXXX clpid	welqzd dlcip XXXXX xwnr jwul
1	uybnoj rusyt XXXXX dhvf uybnoj	XXXXX uybnoj zrev uybnoj
0	uybnoj rusyt XXXXX dhvf uybnoj	XXXXX gydio xrhs
1	ypiva stjrku XXXXX lekx zmcsg	zfrq XXXXX hnkm sghymf qbejl
0	ypiva stjrku XXXXX lekx zmcsg	cjsa XXXXX gydio guwk
1	XXXXX iftsxh gqxhc	hnkm XXXXX frsot zpkntb
0	XXXXX iftsxh gqxhc	XXXXX rusyt pzloj euzfw
1	nakxf qnde XXXXX mewt	XXXXX xwish ehfpig
0	nakxf qnde XXXXX mewt	mponbh XXXXX qbejl zefqg gtnb
1	XXXXX twfzc nrjgow	cnviml cnviml XXXXX qxztvr
0	XXXXX twfzc nrjgow	nutiw XXXXX tvaq kofpnw cursqa
1	elatf nrjgow XXXXX cnviml ozgcv	XXXXX oqxdc bregt
0	elatf nrjgow XXXXX cnviml ozgcv	klxvh XXXXX rmoyn
1	XXXXX boarl sgto boarl	klxvh XXXXX rmoyn
0	XXXXX boarl sgto boarl	xanwhy XXXXX dcynl
1	ydsaqe XXXXX xeojhu xeojhu	lfwhc XXXXX xmjfa epqhjz yeklsv
0	ydsaqe XXXXX xeojhu xeojhu	XXXXX xwnr welqzd qygu
1	vwsj bjnatd cpdk XXXXX rkwv	bczoif XXXXX lyevk jyatp bjnatd
0	vwsj bjnatd cpdk XXXXX rkwv	XXXXX ciourf buryvh
1	shkni ejskgb ydsaqe XXXXX jertu	XXXXX ejskgb jertu vctu hagsvu
0	shkni ejskgb ydsaqe XXXXX jertu	XXXXX nyul igyfsb
1	XXXXX pzloj fxib	euzfw XXXXX vwsj
0	XXXXX pzloj fxib	wrxvsc XXXXX yfmq efcrv ydsaqe
1	XXXXX rusyt tacmlw	XXXXX rjgxo xhfd tacmlw tacmlw
0	XXXXX rusyt tacmlw	nrjgow XXXXX zefqg bregt
1	fxib XXXXX yfmq	nvmjbl XXXXX xowbme ziqwt
0	fxib XXXXX yfmq	XXXXX rusyt ejskgb
1	XXXXX wzepx tvaq rxvhz	XXXXX huzka wzepx wzepx
0	XXXXX wzepx tvaq rxvhz	ohuz XXXXX yhpc tarluw zwkhq
1	zefqg XXXXX zwkhq tarluw	tarluw XXXXX fyqrun
0	zefqg XXXXX zwkhq tarluw	tvlyux tacmlw XXXXX rjgxo rjgxo
1	yislq yislq XXXXX windps	wlkztg yislq rfhjq XXXXX vuksfc
0	yislq yislq XXXXX windps	XXXXX diat cdlw
1	nyrids xovi twpda XXXXX uiov	XXXXX lgourh urnjvh
0	nyrids xovi twpda XXXXX uiov	gafdkv nbzsow shkni XXXXX diat
1	umya XXXXX xwish mceoqz dqfzyk	XXXXX wbpkho gqxhc
0	umya XXXXX xwish mceoqz dqfzyk	idvzu XXXXX cefkvx
1	XXXXX oihs nxlyje	futwcy bonfz XXXXX hevybr
0	XXXXX oihs nxlyje	XXXXX wzepx wzepx dcix rxvhz
1	XXXXX gypl umgl	XXXXX guwk cjtrv xhfd kybd
0	XXXXX gypl umgl	wzepx XXXXX wzepx rjfw wzepx
1	XXXXX nyrids cnviml nrjgow	bregt XXXXX elatf kognf
0	XXXXX nyrids cnviml nrjgow	xeojhu braok XXXXX yeklsv qsvucn
1	XXXXX nyul igyfsb	XXXXX uiov gblvz odxis
0	XXXXX nyul igyfsb	ejskgb XXXXX whjfky jertu unoj
1	nori vyuldf XXXXX dlqvxs fudolm	XXXXX ksoyae saqxhw rmoyn
0	nori vyuldf XXXXX dlqvxs fudolm	kybd umgl XXXXX xhfd
1	xwish XXXXX htgbn	obxsdy cpdk XXXXX bjnatd zrev
0	xwish XXXXX htgbn	XXXXX nyrids cnviml nrjgow
1	XXXXX bregt filgmk	ciourf cnviml XXXXX twse
0	XXXXX bregt filgmk	XXXXX wzepx axfkb
1	obxsdy cpdk XXXXX bjnatd zrev	XXXXX htgbn sbqlxr zhla
0	obxsdy cpdk XXXXX bjnatd zrev	rbgcy cres XXXXX ylit wdjyzf
1	sawxb xdmztb XXXXX sawxb	XXXXX axmwu olisfd rfhjq dcmi
0	sawxb xdmztb XXXXX sawxb	fitn XXXXX zlkm rfkhpg efajn
1	lyevk ybvopc XXXXX frsot	lujedx eyzhb cefkvx XXXXX rkwv
0	lyevk ybvopc XXXXX frsot	twse XXXXX elatf rusyt
1	ientl nwokdr fhgqyn XXXXX clpid	sghymf XXXXX igyfsb yfbrs mponbh
0	ientl nwokdr fhgqyn XXXXX clpid	elatf daybw XXXXX twse
1	vctu XXXXX gofy diat julgw	rusyt XXXXX julgw
0	vctu XXXXX gofy diat julgw	rxvhz XXXXX njbtko
1	jyatp ybvopc XXXXX nrxozy	jyatp cefkvx XXXXX kognf lujedx
0	jyatp ybvopc XXXXX nrxozy	gydio XXXXX lafnj
1	futwcy XXXXX umgl	XXXXX gydio xrhs
0	futwcy XXXXX umgl	XXXXX gqxhc twse elatf
1	XXXXX kognf vjcs zmpxr	idvzu stdc XXXXX amigk waxd
0	XXXXX kognf vjcs zmpxr	XXXXX qnde whjfky
1	tvlyux ylit XXXXX kglyiz ylit	XXXXX rbgcy mavqlx rbgcy prcegv
0	tvlyux ylit XXXXX kglyiz ylit	yghex XXXXX sbqlxr
1	fudolm XXXXX fudolm hsxfcr rmoyn	rmoyn XXXXX wdjyzf
0	fudolm XXXXX fudolm hsxfcr rmoyn	XXXXX rxvhz prcegv wzepx rxvhz
1	XXXXX gvuwco clpid	uybnoj txjn XXXXX kebov fyed
0	XXXXX gvuwco clpid	nhuq fyrvxj XXXXX atuzo olisfd
1	XXXXX xmjfa jyzaqo vszily xdec	tcsgyx XXXXX qoljwr vwymkf
0	XXXXX xmjfa jyzaqo vszily xdec	XXXXX bnydc hbaze ydsaqe
1	jwul XXXXX uiov	nyrids xovi twpda XXXXX uiov
0	jwul XXXXX uiov	obxsdy cpdk XXXXX bjnatd zrev
1	wzepx rxvhz wzepx XXXXX czqmba	rxvhz XXXXX njbtko
0	wzepx rxvhz wzepx XXXXX czqmba	XXXXX rusyt ejskgb
1	XXXXX rxvhz jwul	XXXXX rxvhz axfkb
0	XXXXX rxvhz jwul	dqfzyk dcix XXXXX dqfzyk
1	rfkhpg dhqw XXXXX tlsbk kqosl	jtolm XXXXX oqxdc
0	rfkhpg dhqw XXXXX tlsbk kqosl	bregt XXXXX elatf kognf
1	XXXXX ejskgb jertu vctu hagsvu	XXXXX unoj odxis
0	XXXXX ejskgb jertu vctu hagsvu	XXXXX rbgcy mavqlx rbgcy prcegv
1	buryvh XXXXX nxlyje	XXXXX ciourf buryvh
0	buryvh XXXXX nxlyje	kybd umgl XXXXX xhfd
1	XXXXX eorl rbgcy lfvwp	rbgcy cres XXXXX ylit wdjyzf
0	XXXXX eorl rbgcy lfvwp	igyfsb XXXXX cwfop gzcem
1	XXXXX hguafi nocd qygu	fxib ahvek XXXXX dkangv pxajd
0	XXXXX hguafi nocd qygu	XXXXX qnde whjfky
1	aszh nsyhk XXXXX frsot aszh	XXXXX tvaq aszh vtqcb
0	aszh nsyhk XXXXX frsot aszh	bregt nefctz twse XXXXX twse
1	XXXXX mochne vauyb	XXXXX nqayv nqayv windps
0	XXXXX mochne vauyb	uybnoj rusyt XXXXX dhvf uybnoj
1	ciourf cnviml XXXXX twse	xmjfa XXXXX elatf nrjgow
0	ciourf cnviml XXXXX twse	wbqc XXXXX mwonz fyrvxj jsmri
1	XXXXX nfoskq qnde qnde	qxztvr XXXXX mewt ehfpig mewt
0	XXXXX nfoskq qnde qnde	XXXXX eorl rusyt
1	fxanv XXXXX voep hbaze zefqg	XXXXX qygu bnydc
0	fxanv XXXXX voep hbaze zefqg	filgmk XXXXX yfmq zelds waorh
1	idvzu mcak XXXXX jfzrl	XXXXX nyul igyfsb
0	idvzu mcak XXXXX jfzrl	XXXXX htgbn sbqlxr zhla
1	rfkhpg dhqw XXXXX tlsbk kqosl	welqzd XXXXX aomwr yghex
0	rfkhpg dhqw XXXXX tlsbk kqosl	XXXXX gblvz futwcy hgdivm thnq
1	zhla XXXXX wzepx wzepx	usxei XXXXX rxvhz
0	zhla XXXXX wzepx wzepx	XXXXX rxvhz prcegv wzepx rxvhz
1	XXXXX cnviml eyzhb	nrjgow mwonz XXXXX twse twse
0	XXXXX cnviml eyzhb	XXXXX eqhu mswf huzka
1	prcegv XXXXX mpce	mpce XXXXX wdcsb axfkb nklfs
0	prcegv XXXXX mpce	jyatp cefkvx XXXXX kognf lujedx
1	XXXXX sivg njbtko	vauyb pxijgc nqayv XXXXX xnak
0	XXXXX sivg njbtko	XXXXX gblvz futwcy hgdivm thnq
1	XXXXX jwul zmcsg nwokdr	XXXXX hnkm hgli ientl nwokdr
0	XXXXX jwul zmcsg nwokdr	jrzb xhfd grsemv XXXXX cres
1	wdcsb XXXXX dcix	tcsgyx XXXXX nxiuv
0	wdcsb XXXXX dcix	XXXXX ohuz mazkcx xdiqm pvnqmr
1	czebxn XXXXX mcak qsvucn	XXXXX clya gblvz jadfwq
0	czebxn XXXXX mcak qsvucn	XXXXX qygu bnydc
1	nyrids xovi twpda XXXXX uiov	XXXXX twpda bsilhd cdlw xovi
0	nyrids xovi twpda XXXXX uiov	XXXXX kebov wzepx rxvhz
1	rxvhz jwul wzepx XXXXX wzepx	wzepx rxvhz wzepx XXXXX czqmba
0	rxvhz jwul wzepx XXXXX wzepx	vcslk XXXXX fyqrun
1	sivg XXXXX vwsj	XXXXX adqreg rusyt nqajd adqreg
0	sivg XXXXX vwsj	XXXXX nqayv hzuan
1	dkcq gwmrdo XXXXX ksoyae	XXXXX pzloj fxib
0	dkcq gwmrdo XXXXX ksoyae	nrjgow XXXXX clpid
1	XXXXX htgbn sbqlxr zhla	obxsdy cpdk XXXXX bjnatd zrev
0	XXXXX htgbn sbqlxr zhla	xanwhy XXXXX dcynl
1	XXXXX nrjgow nrjgow hagsvu	bregt yhpc XXXXX elatf
0	XXXXX nrjgow nrjgow hagsvu	XXXXX rxvhz axfkb
1	XXXXX hdrtip xrhs	XXXXX gydio xrhs
0	XXXXX hdrtip xrhs	XXXXX bsilhd siudx frsot rkxv
1	XXXXX zhla yahiju uaozjm vmbo	XXXXX uaozjm atuzo windps nlkzwc
0	XXXXX zhla yahiju uaozjm vmbo	jrzb xhfd grsemv XXXXX cres
1	boarl stjrku boarl XXXXX boarl	XXXXX dncaio eyzhb saqxhw fudolm
0	boarl stjrku boarl XXXXX boarl	XXXXX nyrids cnviml nrjgow
1	XXXXX diat cdlw	tvun XXXXX jxwlfs
0	XXXXX diat cdlw	XXXXX vyuldf saqxhw boarl hagsvu
1	fhjw fdsm xrhs XXXXX bczoif	gydio lwuqti XXXXX fdsm
0	fhjw fdsm xrhs XXXXX bczoif	XXXXX upmwg igyfsb lyevk upmwg
1	XXXXX frsot fwnh	wdcsb XXXXX dcix
0	XXXXX frsot fwnh	XXXXX klxvh jlyf
1	nutiw XXXXX tvaq kofpnw cursqa	vwymkf xdmztb XXXXX pbvqms pbvqms
0	nutiw XXXXX tvaq kofpnw cursqa	filgmk flep XXXXX tnpxmd
1	cdlw XXXXX wbpkho	mohuq yhpc XXXXX cwfop qpomji
0	cdlw XXXXX wbpkho	czebxn XXXXX mcak qsvucn
1	eorl tlsbk XXXXX jrzb	grsemv XXXXX cres windps
0	eorl tlsbk XXXXX jrzb	amigk XXXXX xtkgos bmrwl amigk
1	XXXXX eorl mavqlx ylit dcix	XXXXX vuksfc rbgcy
0	XXXXX eorl mavqlx ylit dcix	kebov XXXXX gafdkv unoj
1	XXXXX xanwhy rxvhz rxvhz rxvhz	wzepx XXXXX rxvhz axfkb wzepx
0	XXXXX xanwhy rxvhz rxvhz rxvhz	lujedx eyzhb cefkvx XXXXX rkwv
1	XXXXX adqreg fyqrun ayitdk	XXXXX nqayv hzuan
0	XXXXX adqreg fyqrun ayitdk	ehfpig XXXXX mdwtyn
1	tacmlw rjgxo tacmlw XXXXX kebov	huzka XXXXX rjgxo rjgxo
0	tacmlw rjgxo tacmlw XXXXX kebov	rfkhpg dhqw XXXXX tlsbk kqosl
1	idvzu XXXXX cefkvx	bczoif XXXXX lyevk jyatp bjnatd
0	idvzu XXXXX cefkvx	XXXXX nyrids cnviml nrjgow
1	vuksfc XXXXX elatf elatf	cnviml cnviml XXXXX qxztvr
0	vuksfc XXXXX elatf elatf	grsemv XXXXX cres windps
1	nhuq fyrvxj XXXXX atuzo olisfd	XXXXX bmrwl euzfw dkcq
0	nhuq fyrvxj XXXXX atuzo olisfd	XXXXX mdwtyn jvluhn
1	ientl ientl XXXXX sghymf futwcy	zfrq XXXXX hnkm sghymf qbejl
0	ientl ientl XXXXX sghymf futwcy	unoj tcsgyx XXXXX jertu
1	XXXXX zfrq yboma	kpwxq lhyxb XXXXX rfhjq vwsj
0	XXXXX zfrq yboma	XXXXX xanwhy rxvhz rxvhz rxvhz
1	pikq XXXXX ksoyae	oyxsqj lsvke pikq XXXXX nfoskq
0	pikq XXXXX ksoyae	zytel XXXXX gypl vqwb
1	XXXXX abidt ywpe axfkb guwk	cjsa XXXXX gydio guwk
0	XXXXX abidt ywpe axfkb guwk	mavqlx kglyiz xwish XXXXX cres
1	fwnh nxiuv XXXXX windps	igyfsb XXXXX mrqhtv
0	fwnh nxiuv XXXXX windps	XXXXX uaozjm atuzo windps nlkzwc
1	huzka XXXXX qgmv	mpce XXXXX wdcsb axfkb nklfs
0	huzka XXXXX qgmv	sawxb xdmztb XXXXX sawxb
1	idvzu XXXXX cefkvx	vwsj bjnatd cpdk XXXXX rkwv
0	idvzu XXXXX cefkvx	otme XXXXX ckherq
1	cjsa XXXXX gydio guwk	guwk XXXXX qjrb gydio
0	cjsa XXXXX gydio guwk	XXXXX wcjxao zrev bvahm
1	rmoyn XXXXX wdjyzf	fudolm XXXXX fudolm hsxfcr rmoyn
0	rmoyn XXXXX wdjyzf	eorl XXXXX cres hzuan
1	XXXXX upmwg igyfsb lyevk upmwg	hdrtip XXXXX cpdk lyevk
0	XXXXX upmwg igyfsb lyevk upmwg	jtolm XXXXX oqxdc
1	julgw prcegv XXXXX julgw	hagsvu XXXXX gafdkv
0	julgw prcegv XXXXX julgw	wzepx wzepx zefqg XXXXX rxvhz
1	taczwh qywvpr XXXXX sgto gzcem	xanwhy XXXXX dcynl
0	taczwh qywvpr XXXXX sgto gzcem	wrxvsc XXXXX yfmq efcrv ydsaqe
1	XXXXX whjfky qnde	mewt XXXXX jebuya
0	XXXXX whjfky qnde	dqfzyk dcix XXXXX dqfzyk
1	rmoyn XXXXX kebov boarl rmoyn	XXXXX zefqg saqxhw
0	rmoyn XXXXX kebov boarl rmoyn	cpdk kognf upmwg XXXXX ybvopc
1	XXXXX sawxb urnjvh	gqxhc XXXXX wlkztg yislq wlkztg
0	XXXXX sawxb urnjvh	rxvhz rxvhz XXXXX yghex
1	XXXXX huzka grsemv	XXXXX vuksfc rbgcy
0	XXXXX huzka grsemv	kebov XXXXX rxvhz rxvhz wzepx
1	xwish XXXXX htgbn	cpdk kognf upmwg XXXXX ybvopc
0	xwish XXXXX htgbn	XXXXX njbtko bmro
1	tsqd XXXXX nbzsow diat	gafdkv nbzsow shkni XXXXX diat
0	tsqd XXXXX nbzsow diat	wbqc XXXXX mwonz fyrvxj jsmri
1	XXXXX ejskgb jertu vctu hagsvu	vctu XXXXX julgw julgw gydio
0	XXXXX ejskgb jertu vctu hagsvu	XXXXX sawxb urnjvh
1	mewt zefqg XXXXX ehfpig	XXXXX nfoskq qnde qnde
0	mewt zefqg XXXXX ehfpig	XXXXX epqhjz wrxvsc ftibrw epqhjz
1	filgmk XXXXX yfmq zelds waorh	ozgcv XXXXX yfmq
0	filgmk XXXXX yfmq zelds waorh	dkangv ksoyae nuja XXXXX aliz
1	nakxf XXXXX eyszan nypvw	vwymkf xdmztb XXXXX pbvqms pbvqms
0	nakxf XXXXX eyszan nypvw	XXXXX xwnr welqzd qygu
1	nvmjbl XXXXX xowbme ziqwt	fxib XXXXX yfmq
0	nvmjbl XXXXX xowbme ziqwt	XXXXX qygu wrxvsc wrxvsc
1	kebov apmov apmov XXXXX apmov	XXXXX xwnr welqzd qygu
0	kebov apmov apmov XXXXX apmov	prcegv tsqd XXXXX ejskgb
1	buryvh zefqg bnydc XXXXX buryvh	hbaze XXXXX nfoskq
0	buryvh zefqg bnydc XXXXX buryvh	hsxfcr XXXXX hjvf ypxq
1	XXXXX cdlw rjgxo	tvlyux tacmlw XXXXX rjgxo rjgxo
0	XXXXX cdlw rjgxo	zefqg XXXXX zwkhq tarluw
1	XXXXX diat cdlw	ejskgb XXXXX whjfky jertu unoj
0	XXXXX diat cdlw	vcslk XXXXX fyqrun
1	XXXXX eorl rusyt	XXXXX nxlyje grsemv mavqlx cres
0	XXXXX eorl rusyt	XXXXX vyuldf saqxhw boarl hagsvu
1	XXXXX mdwtyn tvun gafdkv	tvun XXXXX jxwlfs
0	XXXXX mdwtyn tvun gafdkv	jxwlfs XXXXX tvun zjht
1	wzepx wzepx zefqg XXXXX rxvhz	XXXXX xanwhy rxvhz rxvhz rxvhz
0	wzepx wzepx zefqg XXXXX rxvhz	XXXXX ohuz mazkcx xdiqm pvnqmr
1	gafdkv nbzsow shkni XXXXX diat	prcegv tsqd XXXXX ejskgb
0	gafdkv nbzsow shkni XXXXX diat	taczwh qywvpr XXXXX sgto gzcem
1	eorl xdmztb XXXXX eorl	drhns XXXXX jrzb
0	eorl xdmztb XXXXX eorl	XXXXX cpdk stjrku
1	apmov zfrq XXXXX rfkhpg	fitn XXXXX zlkm rfkhpg efajn
0	apmov zfrq XXXXX rfkhpg	uaozjm fiybzq XXXXX eyzhb gwmrdo
1	tsqd XXXXX yghex	nrxozy vctu XXXXX julgw
0	tsqd XXXXX yghex	tvlyux tacmlw XXXXX rjgxo rjgxo
1	XXXXX huzka grsemv	XXXXX vuksfc rbgcy
0	XXXXX huzka grsemv	wzepx XXXXX rxvhz vuksfc wzepx
1	lgourh XXXXX ckherq	XXXXX bsilhd siudx frsot rkxv
0	lgourh XXXXX ckherq	xanwhy XXXXX rjgxo
1	XXXXX gqxhc twse elatf	cnviml XXXXX mwonz nrjgow elatf
0	XXXXX gqxhc twse elatf	XXXXX clya gblvz jadfwq
1	lgourh cypwr jadfwq XXXXX siudx	hkmy clya hkmy XXXXX stjrku
0	lgourh cypwr jadfwq XXXXX siudx	tvlyux tacmlw XXXXX rjgxo rjgxo
1	sivg XXXXX vwsj	XXXXX adqreg rusyt nqajd adqreg
0	sivg XXXXX vwsj	ientl nwokdr fhgqyn XXXXX clpid
1	xanwhy XXXXX hevybr	XXXXX kjlrat hdrtip
0	xanwhy XXXXX hevybr	ehfpig hdrtip XXXXX qnde
1	twse XXXXX vuksfc	XXXXX twfzc nrjgow
0	twse XXXXX vuksfc	XXXXX cnviml eyzhb
1	hkmy clya hkmy XXXXX stjrku	XXXXX stjrku bsilhd
0	hkmy clya hkmy XXXXX stjrku	XXXXX gypl umgl
1	wcjxao XXXXX jfzrl ftibrw bvahm	XXXXX hgdivm mcak hkmy qygu
0	wcjxao XXXXX jfzrl ftibrw bvahm	XXXXX axmwu olisfd rfhjq dcmi
1	XXXXX diat ejskgb gydio ejskgb	gafdkv nbzsow shkni XXXXX diat
0	XXXXX diat ejskgb gydio ejskgb	clya XXXXX lfvwp
1	XXXXX njbtko bmro	dkangv ksoyae nuja XXXXX aliz
0	XXXXX njbtko bmro	XXXXX nqajd vuksfc mswf
1	grsemv XXXXX cres windps	eorl nbzsow XXXXX cres ylit
0	grsemv XXXXX cres windps	bjnatd fyqrun XXXXX obxsdy vzhqim
1	cdlw XXXXX wbpkho	XXXXX hdrtip umya
0	cdlw XXXXX wbpkho	klxvh XXXXX rmoyn
1	futwcy bonfz XXXXX hevybr	nutiw XXXXX tvaq kofpnw cursqa
0	futwcy bonfz XXXXX hevybr	rxvhz XXXXX njbtko
1	nrjgow XXXXX clpid	XXXXX oqxdc bregt
0	nrjgow XXXXX clpid	XXXXX hsxfcr oatrc
1	XXXXX nori rxvhz rxvhz	rxvhz XXXXX ftibrw
0	XXXXX nori rxvhz rxvhz	nrjgow XXXXX zefqg bregt
1	xeojhu odxis XXXXX epqhjz dfrp	yeklsv zelds tvaq XXXXX xeojhu
0	xeojhu odxis XXXXX epqhjz dfrp	uvir pikq uvir XXXXX mdwtyn
1	amigk XXXXX xtkgos bmrwl amigk	XXXXX vhui xhfd kiolnq
0	amigk XXXXX xtkgos bmrwl amigk	XXXXX cnviml eyzhb
1	czebxn XXXXX mcak qsvucn	XXXXX hgdivm xgvtwm njbtko lgourh
0	czebxn XXXXX mcak qsvucn	mohuq yhpc XXXXX cwfop qpomji
1	XXXXX bczoif dncaio	boarl stjrku boarl XXXXX boarl
0	XXXXX bczoif dncaio	XXXXX zelds urnjvh xowbme
1	XXXXX twpda bsilhd cdlw xovi	nyrids xovi twpda XXXXX uiov
0	XXXXX twpda bsilhd cdlw xovi	XXXXX xovi hdrtip cypwr
1	rxvhz XXXXX njbtko	rxvhz jwul wzepx XXXXX wzepx
0	rxvhz XXXXX njbtko	nrxozy vctu XXXXX julgw
1	cpdk kognf upmwg XXXXX ybvopc	bjnatd XXXXX usxei geipcm
0	cpdk kognf upmwg XXXXX ybvopc	gydio XXXXX lafnj
1	XXXXX sawxb urnjvh	windps axmwu XXXXX dcmi bcndta
0	XXXXX sawxb urnjvh	XXXXX cdlw ypiva yfbrs
1	nyrids xovi twpda XXXXX uiov	wcjxao czebxn bsilhd XXXXX tlsbk
0	nyrids xovi twpda XXXXX uiov	waorh XXXXX vauyb
1	XXXXX iftsxh gqxhc	vcslk XXXXX fyqrun
0	XXXXX iftsxh gqxhc	XXXXX lafnj guwk nvmjbl
1	cnviml cnviml XXXXX qxztvr	vuksfc XXXXX elatf elatf
0	cnviml cnviml XXXXX qxztvr	XXXXX whjfky qnde
1	vboxa XXXXX lsvke uvir	pikq XXXXX ksoyae
0	vboxa XXXXX lsvke uvir	XXXXX boarl sgto boarl
1	tvlyux tacmlw XXXXX rjgxo rjgxo	rjgxo XXXXX tacmlw tacmlw pmfiud
0	tvlyux tacmlw XXXXX rjgxo rjgxo	XXXXX vyuldf boarl tvlyux
1	mpce XXXXX wdcsb axfkb nklfs	huzka XXXXX qgmv
0	mpce XXXXX wdcsb axfkb nklfs	uaozjm XXXXX zhctx vwsj
1	braok XXXXX jwul	pmfiud XXXXX yeklsv xowbme
0	braok XXXXX jwul	wrxvsc zelds XXXXX rusyt
1	nxlyje XXXXX jertu tvun	kebov XXXXX gafdkv unoj
0	nxlyje XXXXX jertu tvun	wdcsb XXXXX ckherq
1	fxanv XXXXX xwish	lfvwp otme bnydc XXXXX buryvh
0	fxanv XXXXX xwish	welqzd XXXXX aomwr yghex
1	XXXXX mdwtyn tvun gafdkv	ejskgb XXXXX whjfky jertu unoj
0	XXXXX mdwtyn tvun gafdkv	XXXXX twpda bsilhd cdlw xovi
1	gafdkv nbzsow shkni XXXXX diat	XXXXX diat ejskgb gydio ejskgb
0	gafdkv nbzsow shkni XXXXX diat	vauyb pxijgc nqayv XXXXX xnak
1	jxwlfs XXXXX tvun zjht	julgw prcegv XXXXX julgw
0	jxwlfs XXXXX tvun zjht	XXXXX lgourh njbtko
1	XXXXX ftibrw rjlhi ywpe	gydio XXXXX lafnj
0	XXXXX ftibrw rjlhi ywpe	XXXXX wzepx zfrq
1	oyxsqj lsvke pikq XXXXX nfoskq	uvir pikq uvir XXXXX mdwtyn
0	oyxsqj lsvke pikq XXXXX nfoskq	XXXXX eorl huzka mavqlx
1	XXXXX gydio eqhu	XXXXX eruw xdmztb jvluhn mochne
0	XXXXX gydio eqhu	XXXXX klxvh jlyf
1	eorl nbzsow XXXXX cres ylit	grsemv XXXXX cres windps
0	eorl nbzsow XXXXX cres ylit	XXXXX twfzc abidt
1	huzka XXXXX qgmv	XXXXX fwnh vauyb nxiuv
